97,-51,9cc,75%
-2,-198,9cc,0%
74,134,15cc,150%
125,134,9cc,50%
72,137,9cc,0%
-165,-182,15cc,75%
123,131,15cc,100%
-171,-180,15cc,50%
45,169,15cc,75%
-5,-169,15cc,0%
17,192,15cc,0%
89,108,15cc,0%
-36,-183,9cc,50%
172,-149,15cc,100%
107,-66,15cc,50%
81,-88,15cc,0%
70,-105,9cc,125%
85,117,15cc,25%
54,161,9cc,75%
93,-65,9cc,50%
97,-55,9cc,50%
39,176,15cc,75%
193,200,15cc,75%
200,-197,15cc,25%
172,-150,9cc,100%
10,-162,15cc,0%
146,163,9cc,100%
90,109,15cc,0%
121,131,9cc,100%
182,194,15cc,75%
79,-94,9cc,0%
87,-80,9cc,25%
51,-130,15cc,50%
180,193,9cc,50%
169,185,9cc,0%
62,-118,9cc,125%
55,-126,9cc,25%
158,176,9cc,25%
77,134,15cc,50%
126,140,15cc,100%
40,-141,9cc,25%
2,-197,15cc,0%
94,-67,9cc,25%
97,96,15cc,150%
102,96,9cc,150%
37,-144,9cc,75%
49,-133,9cc,25%
72,142,9cc,50%
104,101,15cc,75%
191,-165,9cc,100%
71,144,15cc,50%
40,-142,15cc,75%
171,188,9cc,25%
150,170,15cc,75%
53,166,15cc,0%
198,-170,15cc,0%
70,147,15cc,100%
-2,-172,9cc,75%
2,-170,15cc,25%
14,199,15cc,50%
126,144,15cc,100%
83,129,15cc,100%
184,-163,9cc,150%
106,111,9cc,75%
115,128,9cc,75%
118,133,9cc,75%
195,-170,9cc,0%
86,125,9cc,75%
193,-196,9cc,100%
180,197,15cc,100%
150,173,9cc,25%
55,167,15cc,25%
28,191,9cc,100%
194,-170,15cc,0%
44,178,9cc,50%
156,179,9cc,100%
-4,-190,9cc,25%
179,197,9cc,100%
71,149,15cc,100%
180,198,15cc,75%
120,138,15cc,50%
146,-134,9cc,150%
127,-112,9cc,75%
25,-158,15cc,75%
33,-152,9cc,0%
1,-192,15cc,25%
10,-168,9cc,50%
60,163,9cc,0%
192,-195,9cc,100%
27,193,15cc,100%
108,119,15cc,75%
-194,-187,15cc,75%
14,-166,9cc,75%
64,-123,15cc,100%
-12,-180,9cc,25%
101,-69,9cc,25%
70,-116,9cc,0%
154,-143,15cc,125%
171,193,15cc,100%
15,-166,9cc,50%
187,-197,15cc,50%
105,115,9cc,50%
108,121,15cc,50%
97,109,9cc,100%
111,-91,15cc,25%
78,143,15cc,75%
163,-152,15cc,50%
115,-98,15cc,100%
-8,-180,15cc,0%
-5,-179,9cc,50%
-1,-188,9cc,25%
144,-136,15cc,125%
12,-170,15cc,50%
151,-143,9cc,125%
161,188,9cc,75%
93,-85,9cc,100%
88,-94,15cc,150%
107,123,15cc,50%
32,193,15cc,75%
140,-133,15cc,75%
62,-130,15cc,0%
73,153,15cc,75%
-198,-185,9cc,0%
67,-125,15cc,100%
28,-161,9cc,25%
158,187,9cc,50%
108,-91,9cc,0%
114,-101,15cc,125%
18,-197,15cc,50%
96,118,15cc,75%
-1,-186,9cc,75%
-5,-181,15cc,0%
17,-169,9cc,125%
56,174,15cc,100%
146,-141,15cc,50%
6,-189,9cc,100%
151,182,15cc,125%
184,-194,15cc,50%
-5,-183,15cc,25%
33,-159,9cc,50%
131,162,15cc,50%
141,173,15cc,125%
14,-172,15cc,100%
22,-198,15cc,25%
2,-186,15cc,100%
83,143,9cc,50%
175,-166,9cc,50%
133,165,9cc,50%
106,-91,9cc,0%
39,191,15cc,0%
127,-122,9cc,25%
107,-93,15cc,0%
23,-167,15cc,75%
80,-112,9cc,75%
62,-134,15cc,0%
90,-97,9cc,75%
30,-163,15cc,0%
143,-141,15cc,25%
179,-195,9cc,100%
22,-196,9cc,75%
24,-168,15cc,75%
39,193,9cc,0%
116,-110,9cc,125%
60,174,15cc,25%
89,137,9cc,75%
133,-132,15cc,25%
93,-95,9cc,125%
152,-151,9cc,50%
174,-168,15cc,25%
141,177,9cc,0%
55,-144,15cc,25%
27,-167,9cc,75%
2,-182,15cc,75%
98,123,9cc,125%
4,-181,15cc,75%
103,-91,15cc,0%
126,-125,15cc,50%
110,139,15cc,75%
179,-172,9cc,0%
154,-154,15cc,25%
145,-146,9cc,50%
44,-155,15cc,25%
43,-156,15cc,50%
162,-161,15cc,0%
103,129,15cc,25%
22,-193,15cc,100%
180,-174,9cc,0%
52,185,9cc,75%
66,-135,9cc,0%
51,186,9cc,50%
34,200,9cc,50%
43,193,15cc,25%
131,169,15cc,75%
131,-133,15cc,0%
111,144,9cc,75%
69,169,9cc,25%
24,-172,9cc,75%
33,-166,15cc,50%
109,-106,9cc,25%
86,-112,9cc,75%
107,-103,15cc,25%
44,-158,9cc,25%
85,-114,15cc,75%
77,-125,9cc,100%
62,178,15cc,25%
97,-96,9cc,75%
89,-109,9cc,100%
146,-151,15cc,25%
161,200,15cc,50%
169,-195,9cc,25%
21,-176,15cc,75%
101,132,15cc,25%
155,-160,9cc,75%
89,147,15cc,50%
34,-197,15cc,75%
33,-196,15cc,75%
181,-186,9cc,75%
159,200,9cc,50%
167,-170,9cc,0%
20,-178,15cc,75%
164,-197,9cc,0%
140,-148,15cc,75%
101,-99,9cc,25%
111,151,9cc,75%
15,-183,9cc,50%
62,182,15cc,25%
30,-173,9cc,75%
79,164,9cc,25%
89,151,15cc,0%
141,187,9cc,100%
146,-156,15cc,75%
60,-150,15cc,50%
105,-109,15cc,25%
167,-192,15cc,0%
69,-141,15cc,0%
156,-200,9cc,0%
119,-129,15cc,75%
166,-173,15cc,0%
98,-104,15cc,75%
82,163,15cc,75%
117,163,9cc,100%
48,198,15cc,25%
96,144,15cc,25%
174,-186,15cc,0%
109,-117,9cc,25%
132,-145,15cc,50%
172,-187,15cc,25%
117,164,15cc,75%
154,-165,9cc,150%
71,-141,15cc,0%
146,195,9cc,125%
42,-197,9cc,25%
148,197,15cc,150%
166,-190,15cc,50%
159,-170,9cc,25%
163,-173,9cc,0%
55,194,15cc,75%
47,-165,9cc,75%
110,-121,15cc,25%
121,-135,15cc,25%
68,-146,9cc,0%
129,-144,15cc,25%
120,-134,9cc,75%
41,-195,9cc,25%
115,164,9cc,125%
103,148,15cc,25%
93,-117,15cc,50%
119,-134,15cc,75%
41,-194,15cc,25%
166,-188,9cc,50%
172,-181,9cc,50%
163,-175,9cc,0%
121,173,9cc,25%
29,-185,9cc,100%
63,-153,9cc,75%
86,164,15cc,75%
27,-183,9cc,25%
36,-176,15cc,125%
36,-189,9cc,25%
53,199,15cc,50%
136,-154,15cc,75%
165,-178,9cc,0%
80,173,9cc,25%
130,-149,9cc,50%
94,-119,15cc,75%
163,-177,15cc,0%
97,-115,9cc,75%
117,171,15cc,25%
149,-198,15cc,25%
41,-174,15cc,75%
158,-174,9cc,50%
158,-191,15cc,50%
143,-162,15cc,75%
54,200,9cc,25%
80,-139,15cc,75%
150,-169,9cc,125%
44,-173,9cc,75%
106,159,15cc,100%
123,-144,15cc,50%
139,-160,15cc,75%
32,-182,15cc,0%
45,-173,9cc,100%
103,156,15cc,25%
76,-145,15cc,25%
159,-177,9cc,50%
61,196,9cc,75%
60,-161,15cc,50%
107,162,15cc,50%
55,-199,15cc,50%
103,158,9cc,25%
108,-129,15cc,75%
116,-139,9cc,25%
92,-128,9cc,0%
78,181,9cc,25%
137,-161,9cc,25%
54,-197,15cc,100%
47,-174,15cc,100%
120,181,9cc,50%
53,-170,15cc,100%
73,-152,15cc,125%
74,187,15cc,75%
120,-146,15cc,75%
55,-169,15cc,75%
99,-121,15cc,25%
82,179,15cc,100%
75,-151,9cc,125%
43,-186,15cc,50%
148,-192,15cc,100%
80,182,15cc,75%
112,174,15cc,100%
41,-184,9cc,25%
106,167,15cc,25%
68,195,15cc,25%
153,-178,9cc,75%
69,-159,9cc,100%
99,-125,9cc,50%
87,177,15cc,50%
119,-149,9cc,75%
107,171,9cc,75%
147,-175,9cc,75%
130,-161,9cc,75%
140,-170,9cc,50%
96,167,9cc,25%
99,163,9cc,75%
100,-127,9cc,50%
117,184,9cc,0%
142,-193,15cc,125%
138,-169,15cc,50%
92,-137,15cc,150%
111,178,9cc,150%
146,-176,15cc,75%
105,-135,9cc,125%
91,-139,9cc,150%
115,-148,9cc,75%
114,183,9cc,100%
91,-140,15cc,75%
138,-171,15cc,25%
138,-194,15cc,150%
118,188,9cc,25%
95,-136,15cc,150%
51,-185,15cc,25%
140,-174,9cc,50%
64,-170,9cc,75%
63,-194,9cc,25%
72,-163,15cc,150%
91,179,15cc,0%
85,186,15cc,50%
135,-194,9cc,125%
73,199,15cc,0%
135,-193,9cc,125%
109,183,9cc,100%
121,196,15cc,25%
79,-159,9cc,125%
142,-186,9cc,75%
115,190,15cc,50%
95,-142,9cc,75%
72,-198,9cc,25%
114,190,9cc,50%
93,181,9cc,25%
67,-193,9cc,0%
64,-190,9cc,0%
88,-152,15cc,100%
135,-176,9cc,25%
57,-183,15cc,50%
133,-175,9cc,100%
113,-156,9cc,50%
110,-154,9cc,125%
96,-146,9cc,75%
136,-186,9cc,100%
70,-192,9cc,25%
108,188,15cc,75%
106,-150,15cc,125%
84,196,9cc,25%
125,-195,9cc,75%
134,-187,9cc,100%
73,-194,9cc,75%
79,-199,9cc,25%
121,-198,9cc,50%
133,-187,15cc,100%
106,188,15cc,75%
105,187,9cc,25%
81,-200,15cc,0%
88,-158,15cc,75%
102,185,9cc,25%
115,200,9cc,25%
99,184,15cc,50%
84,-200,15cc,25%
120,-195,15cc,50%
72,-177,15cc,25%
72,-188,15cc,50%
84,-199,9cc,25%
119,-170,9cc,25%
120,-194,15cc,50%
105,-156,15cc,100%
107,195,9cc,75%
81,-171,9cc,50%
127,-184,15cc,50%
80,-188,9cc,25%
99,-160,9cc,25%
106,-198,9cc,75%
105,-199,9cc,75%
103,-164,15cc,0%
120,-184,9cc,75%
84,-188,9cc,25%
114,-177,9cc,0%
99,-163,15cc,0%
96,-198,15cc,0%
96,-168,15cc,0%
112,-178,9cc,75%
103,-196,15cc,75%
83,-182,15cc,100%
107,-191,9cc,75%
110,-177,9cc,75%
111,-178,15cc,75%
90,-177,9cc,100%
104,-173,15cc,75%
110,-186,9cc,75%
91,-178,15cc,50%
97,-193,9cc,0%
107,-187,15cc,75%
89,-184,9cc,25%
101,-193,9cc,75%
98,-186,9cc,125%
96,-183,15cc,75%
